"Rank","Gene_Symbol","Gene_Name","Gene_Type","Relevance_Score","Knowledge_Score","Is_Protein_Coding","Meets_RawScore_ge0.75","Meets_RawScore_ge0.9","Meets_Main_RawScore_ge3","Meets_Strict_RawScore_ge5","Meets_P75_Quantile_Cutoff","Meets_P90_Quantile_Cutoff","Included_Main_PPI","Included_Strict_PPI","Included_Broad_PPI","Score_Band","Main_Exclusion_Reason","Disease","MeSH_ID","Species","TaxID","Source_Database","GeneCards_Version","Query_Term","Query_Mode","Query_Scope","Source_URL","Live_Validation_Date","Processing_Date","Raw_Snapshot_Retrieval_Date_Status","Source_File_SHA256","HGNC_Mapping_Status","UniProt_Accession"
"394","MIR151A","MicroRNA 151a","RNA Gene","1.6111301","58","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"395","MIR24-2","MicroRNA 24-2","RNA Gene","1.6111301","58","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"396","MIR296","MicroRNA 296","RNA Gene","1.6111301","58","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"397","MIR340","MicroRNA 340","RNA Gene","1.6111301","58","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"398","MIR665","MicroRNA 665","RNA Gene","1.6111301","58","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"399","SNHG16","Small Nucleolar RNA Host Gene 16","RNA Gene","1.6111301","58","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"400","JKAMP","JNK1/MAPK8 Associated Membrane Protein","Protein Coding","1.6111301","57","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"401","MIR124-2","MicroRNA 124-2","RNA Gene","1.6111301","57","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"402","MIR345","MicroRNA 345","RNA Gene","1.6111301","57","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"403","MIR551A","MicroRNA 551a","RNA Gene","1.6111301","57","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"404","MIR574","MicroRNA 574","RNA Gene","1.6111301","57","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"405","CASC15","Cancer Susceptibility 15","RNA Gene","1.6111301","56","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"406","GAS6-AS1","GAS6 Antisense RNA 1","RNA Gene","1.6111301","56","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"407","MIR320E","MicroRNA 320e","RNA Gene","1.6111301","56","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"408","LINC00115","Long Intergenic Non-Protein Coding RNA 115","RNA Gene","1.6111301","55","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"409","MIR320D2","MicroRNA 320d-2","RNA Gene","1.6111301","55","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"410","LINC00649","Long Intergenic Non-Protein Coding RNA 649","RNA Gene","1.6111301","54","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"411","LINC01550","Long Intergenic Non-Protein Coding RNA 1550","RNA Gene","1.6111301","53","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"412","NBAT1","Neuroblastoma Associated Transcript 1","RNA Gene","1.6111301","53","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"413","MIR1263","MicroRNA 1263","RNA Gene","1.6111301","52","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"414","MIR1283-2","MicroRNA 1283-2","RNA Gene","1.6111301","52","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"415","MIR1305","MicroRNA 1305","RNA Gene","1.6111301","51","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"416","MIR151B","MicroRNA 151b","RNA Gene","1.6111301","51","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"417","LINC01001","Long Intergenic Non-Protein Coding RNA 1001","RNA Gene","1.6111301","50","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"418","MIR1283-1","MicroRNA 1283-1","RNA Gene","1.6111301","50","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"419","MIR4306","MicroRNA 4306","RNA Gene","1.6111301","49","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"420","MIR5100","MicroRNA 5100","RNA Gene","1.6111301","49","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"421","FARP1-AS1","FARP1 Antisense RNA 1","RNA Gene","1.6111301","44","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"422","ENSG00000260337","Novel Transcript","RNA Gene","1.6111301","43","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"423","PLG","Plasminogen","Protein Coding","1.4660664","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"424","PHB2","Prohibitin 2","Protein Coding","1.4643345","82","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"425","ADA","Adenosine Deaminase","Protein Coding","1.3365415","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"426","SLC9A1","Solute Carrier Family 9 Member A1","Protein Coding","1.3365415","97","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"427","TRPM4","Transient Receptor Potential Cation Channel Subfamily M Member 4","Protein Coding","1.3365415","91","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"428","ADAMTS9","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 9","Protein Coding","1.3365415","89","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"429","ADAMTS9-AS2","ADAMTS9 Antisense RNA 2","RNA Gene","1.3365415","57","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"430","FBN1","Fibrillin 1","Protein Coding","1.3140942","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"431","HBB","Hemoglobin Subunit Beta","Protein Coding","1.3140942","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"432","MYLK","Myosin Light Chain Kinase","Protein Coding","1.3140942","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"433","PRKG1","Protein Kinase CGMP-Dependent 1","Protein Coding","1.3140942","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"434","SCN5A","Sodium Voltage-Gated Channel Alpha Subunit 5","Protein Coding","1.3140942","100","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
