Search_Rank,MIM_Raw,Gene_MIM_ID,Entrez_Gene_ID,Title,Title_Symbol_Candidate,Gene_Phenotype_Link_Status,Evidence_Layer,Gene_Target_Status,Decision_Reason
475,*610705,610705,124599,"CD300 ANTIGEN-LIKE FAMILY, MEMBER B; CD300LB",CD300LB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
476,*613614,613614,574501,MICRO RNA 499; MIR499,MIR499,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
477,*614463,614463,65009,NMYC DOWNSTREAM-REGULATED GENE 4; NDRG4,NDRG4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
478,*615857,615857,55239,2-OXOGLUTARATE- AND IRON-DEPENDENT OXYGENASE DOMAIN-CONTAINING PROTEIN 1; OGFOD1,OGFOD1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
479,*134920,134920,2247,FIBROBLAST GROWTH FACTOR 2; FGF2,FGF2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
480,*138450,138450,6472,"SERINE HYDROXYMETHYLTRANSFERASE, MITOCHONDRIAL; SHMT2",SHMT2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
481,*603083,603083,3191,HETEROGENEOUS NUCLEAR RIBOPROTEIN L; HNRNPL,HNRNPL,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
482,*603293,603293,664,BCL2/ADENOVIRUS E1B 19-KD PROTEIN-INTERACTING PROTEIN 3; BNIP3,BNIP3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
483,*603907,603907,1965,"EUKARYOTIC TRANSLATION INITIATION FACTOR 2, SUBUNIT 1; EIF2S1",EIF2S1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
484,*604252,604252,23621,BETA-SITE AMYLOID BETA A4 PRECURSOR PROTEIN-CLEAVING ENZYME 1; BACE1,BACE1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
485,*604486,604486,10105,"PEPTIDYL-PROLYL CIS/TRANS ISOMERASE, MITOCHONDRIAL; PPIF",PPIF,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
486,*605263,605263,53358,SHC TRANSFORMING PROTEIN 3; SHC3,SHC3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
487,*606006,606006,23163,"GOLGI-ASSOCIATED, GAMMA-ADAPTIN EAR-CONTAINING, ARF-BINDING PROTEIN 3; GGA3",GGA3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
488,*606381,606381,56670,SUCCINATE RECEPTOR 1; SUCNR1,SUCNR1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
489,*606441,606441,27429,HTRA SERINE PEPTIDASE 2; HTRA2,HTRA2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
490,*606923,606923,27198,HYDROXYCARBOXYLIC ACID RECEPTOR 1; HCAR1,HCAR1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
491,*190040,190040,5155,"PLATELET-DERIVED GROWTH FACTOR, BETA POLYPEPTIDE; PDGFB",PDGFB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
492,*238300,238300,2731,GLYCINE DECARBOXYLASE; GLDC,GLDC,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
493,*607203,607203,60485,"SALVADOR FAMILY, WW DOMAIN-CONTAINING PROTEIN 1; SAV1",SAV1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
494,*610562,610562,80149,ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 12A; ZC3H12A,ZC3H12A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
495,*620391,620391,54956,"POLY(ADP-RIBOSE) POLYMERASE FAMILY, MEMBER 16; PARP16",PARP16,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
496,*620724,620724,55268,ENOYL COENZYME A HYDRATASE DOMAIN-CONTAINING PROTEIN 2; ECHDC2,ECHDC2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
513,*120090,120090,1284,"COLLAGEN, TYPE IV, ALPHA-2; COL4A2",COL4A2,etiologic_record_without_target_extraction,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
514,*600441,600441,2621,GROWTH ARREST-SPECIFIC 6; GAS6,GAS6,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
515,*616821,616821,55901,THROMBOSPONDIN TYPE 1 DOMAIN-CONTAINING PROTEIN 1; THSD1,THSD1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
516,*617906,617906,29105,CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 20; CFAP20,CFAP20,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
517,*134850,134850,2266,"FIBRINOGEN, G GAMMA POLYPEPTIDE; FGG",FGG,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
518,*601667,601667,284,ANGIOPOIETIN 1; ANGPT1,ANGPT1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
519,*192974,192974,3673,"INTEGRIN, ALPHA-2; ITGA2",ITGA2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
520,*602533,602533,11315,ONCOGENE DJ1; DJ1,DJ1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
521,*609806,609806,3145,HYDROXYMETHYLBILANE SYNTHASE; HMBS,HMBS,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
522,*159555,159555,4297,LYSINE-SPECIFIC METHYLTRANSFERASE 2A; KMT2A,KMT2A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
523,*136351,136351,2322,FMS-RELATED TYROSINE KINASE 3; FLT3,FLT3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
524,*600618,600618,2120,ETS VARIANT TRANSCRIPTION FACTOR 6; ETV6,ETV6,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
525,*601021,601021,4928,"NUCLEOPORIN, 98-KD; NUP98",NUP98,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
526,*116897,116897,1050,"CCAAT/ENHANCER-BINDING PROTEIN, ALPHA; CEBPA",CEBPA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
527,*189980,189980,25,"ABL PROTOONCOGENE 1, NONRECEPTOR TYROSINE KINASE; ABL1",ABL1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
528,*602769,602769,1788,DNA METHYLTRANSFERASE 3A; DNMT3A,DNMT3A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
529,*151410,151410,613,BCR ACTIVATOR OF RhoGEF AND GTPase; BCR,BCR,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
531,*164040,164040,4869,"NUCLEOPHOSMIN/NUCLEOPLASMIN FAMILY, MEMBER 1; NPM1",NPM1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
533,*114350,114350,8021,"NUCLEOPORIN, 214-KD; NUP214",NUP214,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
534,*191170,191170,7157,TUMOR PROTEIN p53; TP53,TP53,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
536,*147141,147141,6929,TRANSCRIPTION FACTOR 3; TCF3,TCF3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
537,*173320,173320,6050,RIBONUCLEASE/ANGIOGENIN INHIBITOR 1; RNH1,RNH1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
539,*164160,164160,3952,LEPTIN; LEP,LEP,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
540,*600160,600160,1029,CYCLIN-DEPENDENT KINASE INHIBITOR 2A; CDKN2A,CDKN2A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
541,*125270,125270,210,DELTA-AMINOLEVULINATE DEHYDRATASE; ALAD,ALAD,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
542,*179710,179710,1104,REGULATOR OF CHROMOSOME CONDENSATION 1; RCC1,RCC1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
543,*190030,190030,2242,"FES PROTOONCOGENE, TYROSINE KINASE; FES",FES,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
546,*176797,176797,7704,ZINC FINGER- AND BTB DOMAIN-CONTAINING PROTEIN 16; ZBTB16,ZBTB16,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
550,*159556,159556,4298,MLLT1 SUPER ELONGATION COMPLEX SUBUNIT; MLLT1,MLLT1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
551,*600140,600140,1387,CREB-BINDING PROTEIN; CREBBP,CREBBP,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
552,*138971,138971,1441,"COLONY-STIMULATING FACTOR 3 RECEPTOR, GRANULOCYTE; CSF3R",CSF3R,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
553,*300335,300335,59272,ANGIOTENSIN I-CONVERTING ENZYME 2; ACE2,ACE2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
554,*305371,305371,2623,GATA-BINDING PROTEIN 1; GATA1,GATA1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
556,*121360,121360,865,"CORE-BINDING FACTOR, BETA SUBUNIT; CBFB",CBFB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
557,*606989,606989,4353,MYELOPEROXIDASE; MPO,MPO,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
558,*607982,607982,57410,SCY1-LIKE 1; SCYL1,SCYL1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
559,*167414,167414,5079,PAIRED BOX GENE 5; PAX5,PAX5,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
565,*607024,607024,51163,DEBRANCHING RNA LARIATS 1; DBR1,DBR1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
566,*608107,608107,4210,"MEFV INNATE IMMUNITY REGULATOR, PYRIN; MEFV",MEFV,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
574,*187270,187270,7015,TELOMERASE REVERSE TRANSCRIPTASE; TERT,TERT,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
575,*600650,600650,1376,CARNITINE PALMITOYLTRANSFERASE II; CPT2,CPT2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
576,*600890,600890,3030,"HYDROXYACYL-CoA DEHYDROGENASE/3-KETOACYL-CoA THIOLASE/ENOYL-CoA HYDRATASE, ALPHA SUBUNIT; HADHA",HADHA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
577,*137295,137295,2624,GATA-BINDING PROTEIN 2; GATA2,GATA2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
578,*142981,142981,3233,HOMEOBOX D4; HOXD4,HOXD4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
579,*601728,601728,5728,PHOSPHATASE AND TENSIN HOMOLOG; PTEN,PTEN,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
580,*602170,602170,4615,MYD88 INNATE IMMUNE SIGNAL TRANSDUCTION ADAPTOR; MYD88,MYD88,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
581,*603023,603023,10320,IKAROS FAMILY ZINC FINGER 1; IKZF1,IKZF1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
582,*300694,300694,407008,MICRO RNA 223; MIR223,MIR223,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
583,*619378,619378,677814,"SMALL NUCLEOLAR RNA, H/ACA BOX, 31; SNORA31",SNORA31,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
589,*124092,124092,3586,INTERLEUKIN 10; IL10,IL10,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
590,*141900,141900,3043,HEMOGLOBIN--BETA LOCUS; HBB,HBB,verified_linked_gene,Extended_Etiologic,Extended_target_gene,保留为预设AIS证据记录；是否可产出靶点由gene–phenotype链路字段决定
591,*142385,142385,3131,HEPATIC LEUKEMIA FACTOR; HLF,HLF,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
592,*601181,601181,5903,RAN-BINDING PROTEIN 2; RANBP2,RANBP2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
593,*601408,601408,7994,LYSINE ACETYLTRANSFERASE 6A; KAT6A,KAT6A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
594,*605312,605312,9518,GROWTH/DIFFERENTIATION FACTOR 15; GDF15,GDF15,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
595,*606411,606411,64849,"SOLUTE CARRIER FAMILY 13 (SODIUM-DEPENDENT DICARBOXYLATE TRANSPORTER), MEMBER 3; SLC13A3",SLC13A3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
604,*159557,159557,4299,ALF TRANSCRIPTION ELONGATION FACTOR 1; AFF1,AFF1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
605,*165215,165215,2122,MDS1 AND EVI1 COMPLEX LOCUS; MECOM,MECOM,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
606,*180385,180385,4005,LIM DOMAIN ONLY 2; LMO2,LMO2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
607,*604176,604176,9021,SUPPRESSOR OF CYTOKINE SIGNALING 3; SOCS3,SOCS3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
608,*190070,190070,3845,"KRAS PROTOONCOGENE, GTPase; KRAS",KRAS,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
618,*164720,164720,2113,"ETS PROTOONCOGENE 1, TRANSCRIPTION FACTOR; ETS1",ETS1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
619,*164740,164740,2114,"ETS PROTOONCOGENE 2, TRANSCRIPTION FACTOR; ETS2",ETS2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
620,*165080,165080,2078,ETS TRANSCRIPTION FACTOR ERG; ERG,ERG,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
621,*165170,165170,6688,SPI1 PROTOONCOGENE; SPI1,SPI1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
622,*187680,187680,7172,THIOPURINE S-METHYLTRANSFERASE; TPMT,TPMT,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
624,*600832,600832,8125,"ACIDIC NUCLEAR PHOSPHOPROTEIN 32 FAMILY, MEMBER A; ANP32A",ANP32A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
625,*609927,609927,137492,VPS37A SUBUNIT OF ESCRIT-I; VPS37A,VPS37A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
626,*611817,611817,22914,"KILLER CELL LECTIN-LIKE RECEPTOR, SUBFAMILY K, MEMBER 1; KLRK1",KLRK1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
627,*125264,125264,7913,DEK ONCOGENE; DEK,DEK,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
628,*142857,142857,3123,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA-1; HLA-DRB1",HLA-DRB1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
629,*602667,602667,4683,NIBRIN; NBN,NBN,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
630,*603025,603025,8301,PHOSPHATIDYLINOSITOL-BINDING CLATHRIN ASSEMBLY PROTEIN; PICALM,PICALM,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
631,*603109,603109,4088,SMAD FAMILY MEMBER 3; SMAD3,SMAD3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
632,*607601,607601,148022,TIR DOMAIN-CONTAINING ADAPTOR MOLECULE 1; TICAM1,TICAM1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
633,*190180,190180,7040,"TRANSFORMING GROWTH FACTOR, BETA-1; TGFB1",TGFB1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
650,*146661,146661,3575,INTERLEUKIN 7 RECEPTOR; IL7R,IL7R,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
651,*147700,147700,3417,"ISOCITRATE DEHYDROGENASE, NADP(+), 1; IDH1",IDH1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
652,*160745,160745,4629,"MYOSIN, HEAVY CHAIN 11, SMOOTH MUSCLE; MYH11",MYH11,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
653,*180230,180230,1381,"RETINOIC ACID-BINDING PROTEIN, CELLULAR, TYPE I; CRABP1",CRABP1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
654,*189990,189990,4602,"MYB PROTOONCOGENE, TRANSCRIPTION FACTOR; MYB",MYB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
655,*600040,600040,581,BCL2-ASSOCIATED X PROTEIN; BAX,BAX,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
656,*600185,600185,675,BRCA2 DNA REPAIR-ASSOCIATED PROTEIN; BRCA2,BRCA2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
657,*611249,611249,406884,MICRO RNA LET7B; MIRLET7B,MIRLET7B,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
658,*611769,611769,406916,MICRO RNA 128-2; MIR128-2,MIR128-2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
659,*611774,611774,406915,MICRO RNA 128-1; MIR128-1,MIR128-1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
660,*613871,613871,2184,FUMARYLACETOACETATE HYDROLASE; FAH,FAH,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
661,*615792,615792,55270,NUDIX HYDROLASE 15; NUDT15,NUDT15,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
662,*139380,139380,2782,"GUANINE NUCLEOTIDE-BINDING PROTEIN, BETA-1; GNB1",GNB1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
663,*142800,142800,3105,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS I, A; HLA-A",HLA-A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
664,*601763,601763,841,"CASPASE 8, APOPTOSIS-RELATED CYSTEINE PROTEASE; CASP8",CASP8,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
665,*601993,601993,10499,NUCLEAR RECEPTOR COACTIVATOR 2; NCOA2,NCOA2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
666,*602076,602076,7442,"TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL, SUBFAMILY V, MEMBER 1; TRPV1",TRPV1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
667,*191045,191045,7139,"TROPONIN T2, CARDIAC; TNNT2",TNNT2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
668,*191740,191740,54658,"UDP-GLYCOSYLTRANSFERASE 1 FAMILY, POLYPEPTIDE A1; UGT1A1",UGT1A1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
669,*604491,604491,868,CAS-BR-M MURINE ECOTROPIC RETROVIRAL TRANSFORMING SEQUENCE B; CBLB,CBLB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
670,*605384,605384,59067,INTERLEUKIN 21; IL21,IL21,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
671,*606077,606077,64783,RNA-BINDING MOTIF PROTEIN 15; RBM15,RBM15,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
672,*608382,608382,9093,"DNAJ/HSP40 HOMOLOG, SUBFAMILY A, MEMBER 3; DNAJA3",DNAJA3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
673,*190060,190060,4342,"MOS PROTOONCOGENE, SERINE/THREONINE KINASE; MOS",MOS,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
674,*190080,190080,4609,"MYC PROTOONCOGENE, bHLH TRANSCRIPTION FACTOR; MYC",MYC,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
675,*190120,190120,7067,"THYROID HORMONE RECEPTOR, ALPHA-1; THRA",THRA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
676,*621197,621197,389206,BEN DOMAIN-CONTAINING PROTEIN 4; BEND4,BEND4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
